timestamp,Robin_public_Carolina,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_education_Leslie,Robin_office_Sammie,Robin_education_Mercedes,Robin_education_Julius,Robin_education_Lashandra,Robin_education_Lizbeth,Robin_office_Gayle,Robin_office_Shirlene,Robin_education_Madeline,Robin_lodging_Phillip,Robin_education_Jasper,Robin_office_Wai,Robin_education_Terrance,Robin_lodging_Elmer,Robin_office_Addie,Robin_education_Cecilia,Robin_education_Kiera,Robin_lodging_Pricilla,Robin_education_So,Robin_office_Maryann,Robin_office_Serena,Robin_education_Derrick,Robin_education_Megan,Robin_office_Adolph,Robin_office_Lindsay,Robin_education_Takako,Robin_lodging_Oliva,Robin_office_Victor,Robin_education_Margarito,Robin_public_Cami,Robin_education_Kristopher,Robin_education_Billi,Robin_lodging_Celia,Robin_office_Donald,Robin_assembly_Colleen,Robin_office_Soledad,Robin_education_Audrea,Robin_office_Saul,Robin_lodging_Donna,Robin_office_Antonina,Robin_office_Erma,Robin_office_Zelma,Robin_lodging_Renea,Robin_lodging_Armand,Robin_education_Karyl,Robin_lodging_Janie,Shrew_office_Sherill,Shrew_office_Rose,Shrew_office_Nora,Shrew_office_Katherine,Shrew_office_Ila,Shrew_office_Doug,Shrew_office_Doris,Shrew_office_Lin,Shrew_office_Kenneth,Mouse_health_Buddy,Mouse_health_Modesto,Mouse_lodging_Vicente,Mouse_health_Justin,Mouse_health_Ileana,Mouse_health_Estela,Mouse_science_Micheal
2016/7/23 3:00,107.937,14.9,155.75,27.5,615,0.7492,740.5,58.75,287.882,254.6,51,152.4,30.25,26.5,326.5,30.5,155.1,149.6,265.7,50,19.1,39,54.625,32.3,454.25,212.3,44.2,381.875,236.5,24.5,3.9419,158.9,39.1,38,550.187,81,117.5,18.4,37.5,127.75,25,6.5,309.5,10.3,17.625,371.1,6,111.5,58.1,28.063,0.007,37.363,206,7,111.7,50.7,106.5,59,151,329.1,14.8,17.6449,480.138,40,835.813,27,318,336.4486
2016/7/23 4:00,109.25,14.5,161.5,27,617,0.7492,734.5,59,284.336,254,51,149.2,30.25,27.5,325,30.5,153.9,148.2,264.9,48.5,18.6,41,51.875,33,454,208,45.8,384.125,219.5,23.375,3.9419,158,37.2,36.5,549.907,81.75,116.6,15.5,34,131,25.75,7.187,308.625,10.2,17.5,368.1,6,113,60.7,27,0.007,39.387,220,7,126,50.3,105.4,59.3,150.5,337,14.8,17.6449,464.829,40,808.639,27,320,336.4486
2016/7/23 5:00,107.75,15.9,161.25,27,622.5,0.7492,737.5,59.75,284.399,263,52,148.6,30.5,26.5,325.75,30.3,153.6,145.2,262.1,52,18.8,40,53.875,32.7,454.5,208.9,45.7,376,204.5,24.25,3.9419,159.4,36.7,37.5,547.843,77,116.4,15.2,35.1,122.75,25.5,6.781,313.25,10.4,15.5,376.4,6,113.5,62.5,27.625,0.007,37.638,206,7.1,136,50.4,107.6,57.3,155.7,334.9,17.4,17.6449,464.421,40,808.66,26,315,336.4486
2016/7/23 6:00,109.438,18,157.5,27.5,636,0.7492,748,52.5,290.906,268.2,55,151.4,29.75,28,324.5,30.2,153.8,158,265.5,71.1,20.2,36.5,54,33.7,454,208.7,44.7,368.75,200.5,23.563,3.9419,167.1,35.5,37,543.438,75.5,115.7,15.3,37.2,126.5,25.75,6.75,306.125,10.2,15.625,389.2,9.3,117,112.2,27.75,0.007,40.25,214.5,7,201,50.6,109.7,57.1,154.9,331.6,17.1,17.6449,458.553,50,804.862,27,319,336.4486
2016/7/23 7:00,111,19.5,160.25,27,655,0.7492,788.5,53.75,279.336,284,69,159,29.75,28.5,329.5,30.5,154.5,179.3,275.6,83.2,23.5,56,55.25,36.5,449.75,213.8,48.1,372.75,201,23.375,3.9419,177.9,38,40.5,544.281,75.25,120.4,16.3,42.1,124.5,32.75,6.657,307.125,10.6,16.25,401.2,17.2,113,133.8,27.875,0.007,43.712,230,7,229.3,54.2,114,58.7,159.6,329.2,16.2,17.6449,461.929,30,816.87,26,324,336.4486
2016/7/23 8:00,111.062,20.8,162.5,27.5,670.5,0.7492,885,51,292.344,297.8,102,166,29.75,28,329.5,31,155.4,217.1,290.6,84.2,24,52.5,62.5,36.5,455,205.8,49.4,387.375,215,23.5,3.9419,186.4,44.1,45.5,569,75.25,121.7,15.2,46,137,44.5,10.781,336.375,10.6,21.875,412.3,19.9,113.5,133.8,29.562,0.007,50.275,206.5,7,245.4,50.3,110.6,59,161.6,342.1,16.1,17.6449,487.173,40,907.425,27,349,336.4486
2016/7/23 9:00,109.563,24.4,168,27.5,680,0.7492,925,52,308.89,294.2,106,170.4,53.25,27.5,339,30.6,157.4,241.3,302.5,76.8,25,54.5,63.125,35.1,465.25,212.8,51.6,391.875,239.5,23.187,3.9419,189,41.7,47,591.188,94,125.8,15.8,49.9,143,39.75,14.625,322.125,10.6,22.375,417.2,20.7,125.5,104.3,34.063,0.007,55.025,213,7.5,258.5,51.9,111.5,59.3,163.3,346.3,16.7,17.6449,532.992,50,982.885,29,395,336.4486
2016/7/23 10:00,112.062,25.4,170.5,27.5,703,0.7492,949,52.25,315.328,300.6,110,174.8,49.25,27.5,341.75,30.8,161.2,242.4,306.1,75.5,25.6,59,62.375,39.1,458.25,216,52.7,407.625,247,24.313,3.9419,200.1,40.7,45.5,602.968,103.75,123,21.3,48.5,147.75,47,8.281,320.875,10.9,21,447.9,20.5,126,88.7,36.812,0.007,57.463,211.5,9.8,257.3,53.9,110.6,59,157.7,347.6,16.9,17.6449,556.695,40,1050.899,33,409,336.4486
2016/7/23 11:00,113.813,29.2,175.5,28.5,731,0.7492,971.5,48.25,331.102,315.8,113,176.2,51.5,26.5,353.5,30.2,162,255.7,300.3,81.5,25.7,66,60.125,45.6,469.25,221.3,53.5,417.125,258.5,28.875,3.9419,198.3,40.1,42.5,622.469,106,118.3,22.9,47.7,152.25,49.5,6.844,328.125,11.1,21.25,456.2,19.9,130,85.4,36.063,0.007,68.662,201,10.5,255.9,53.7,111.3,59.6,172.1,347.4,17,17.6449,567.218,40,1078.828,35,439,336.4486
2016/7/23 12:00,118.812,33.1,184.75,29,750.5,0.7492,1008.5,49,339.414,316.6,116,177.2,54,26.5,361.5,30.3,163.8,254.2,299.7,73.7,26.4,72,63.25,42.3,484.75,219.3,58.9,428.125,375.5,29.437,3.9419,208.8,39.9,43.5,644.031,107.5,116,24.8,49.9,157,50.5,7.031,338.875,10.6,19.75,469,20,137.5,81.4,37.5,0.007,69.488,199.5,9.3,257.5,54.2,112.3,60.5,168.7,346.9,16.8,17.6449,581.348,50,1135.677,37,443,336.4486
2016/7/23 13:00,118.125,32.1,188.25,29,762.5,0.7492,1013.5,51,340.352,315.8,122,178.4,56.25,27.5,369.25,30.2,165.3,252.3,317.6,71.2,25.1,72.5,66.375,38.2,487,225.1,57.3,452.625,302,29.125,3.9419,210.3,38.6,47,653.5,107.25,125.1,25.3,52.5,161.75,51,8.719,345.25,10.4,17.5,452.8,17.7,138,82,38.812,0.007,67.937,201.5,8.6,255.6,54.8,112.6,65.2,165.8,355.4,17.4,17.6449,585.344,40,1134.049,36,440,336.4486
2016/7/23 14:00,121.813,28.4,193.25,29.5,767,0.7492,1023.5,56,343.843,319.8,122,180.2,56.75,27.5,365,29.9,167.2,259.6,324.4,69.8,24,77,64.375,37,490,225.8,57.8,454.75,282,31.438,3.9419,210.2,41.1,45.5,666.125,104.75,126.3,24.7,47.1,160.25,51.5,6.906,355.5,10.4,17,474,15.1,139,91,36.438,0.007,55.763,195,8.4,253,55.4,108.9,67.4,165.6,348.5,17.3,17.6449,588.402,50,1123.098,34,432,336.4486
2016/7/23 15:00,122.375,25.3,191.75,30,781.5,0.7492,1040.5,56.25,344.383,319.2,124,185.4,57.25,26.5,372.75,30.2,166.2,256.6,331.5,64.1,23.9,72.5,74.375,35,486.5,228.8,60.2,447.75,283,29.812,3.9419,222.1,38.5,46,675.5,106.25,126,24.9,45.2,158.75,49.75,8.438,349.375,10.4,17.75,462.9,13.6,140.5,99.5,35.312,0.007,53.162,198.5,8.7,252.4,55.5,112.9,61.4,157.2,352.4,18.5,17.6449,584.941,40,1126.929,35,448,336.4486
2016/7/23 16:00,119.063,24.4,190,31,775,0.7492,1037.5,63,357.375,315.8,123,186,57.25,26,370.5,31,164.3,255.9,329.3,60.9,23.8,72.5,79.875,33.9,481,226.8,61.7,443.125,282.5,30.5,3.9419,212,36.4,46.5,679.157,104,125.3,25.1,48.3,160.5,52.5,7.625,346.625,10.4,17.625,468.5,11.8,141,108.4,34.375,0.007,52.588,200.5,8.5,250.8,56.1,110.2,59.9,158.3,350.2,17.8,17.6449,590.923,50,1141.727,35,444,336.4486
2016/7/23 17:00,117.5,32.7,193,30,756,0.7492,1048,89.5,370.055,311.6,123,185.4,56.25,26.5,366.25,30.2,161.9,246.6,321.3,76.9,22.9,72.5,66.5,35.1,475.25,217.8,57.7,452.625,282.5,30.438,3.9419,212.8,39.6,46.5,685.156,108.75,125.5,24.1,53.7,161,52,6.437,347.25,10.4,16.5,459.6,11.8,141,117.2,34.5,0.007,62.562,201,9,225.9,55.7,110.3,59.9,152.8,348.7,17.6,17.6449,594.396,60,1121.86,31,428,336.4486
2016/7/23 18:00,114.875,31.7,193.5,30,728.5,0.7492,1024.5,78.75,359.586,302,123,185.2,54.75,27,366,31.2,162.6,238.1,308.7,77.6,22.5,71.5,66.125,37.4,477.5,215.7,48.6,455.875,275.5,29.5,3.9419,195.6,39.2,45.5,673.781,105.5,125.5,21.8,54.3,158.75,32.75,6.531,344.75,10.1,19.125,448.5,11.8,135.5,132.8,36.938,0.007,67.163,202,8.3,211.7,54.9,107.5,61.3,154.2,339.4,15.9,17.6449,597.837,40,1067.873,32,396,336.4486
2016/7/23 19:00,114.437,32.6,184.5,30,705.5,0.7492,978.5,71,350.336,284.2,108,176.2,50.75,26,362.75,31.1,159.2,223,299,74.4,21.9,72,64.5,37.1,482.25,211.2,42.8,433.5,262.5,24.25,3.9419,184.1,40.2,45,650.281,104.25,121.5,20.2,55.5,143.75,28,10.782,351.375,10.2,25,428.1,11.7,126.5,105,40,0.007,64.55,199,7.3,168.6,53.5,110,60.2,156.4,338.5,15.9,17.6449,596.169,50,992.677,31,387,336.4486
2016/7/23 20:00,115.25,31.2,180.25,29,679,0.7492,810,65.75,335.406,260.8,56,170.4,45.25,25.5,358,31.1,157.9,189.9,284.9,81.6,21,71,63.125,37,480.5,211.1,41,419.5,253.5,24.437,3.9419,177.8,44.5,45.5,636.469,101.75,120.5,17.4,62.7,138.5,27.75,7.375,337.375,10.1,26.625,409.9,11.8,125.5,97,38.687,0.007,66.112,198.5,7.3,121.2,54.3,111.1,62,156.6,333.3,15.3,17.6449,589.118,40,940.694,29,377,336.4486
2016/7/23 21:00,109.188,35.6,171.75,28.5,660,0.7492,791.5,62.75,321.586,254,55,164.6,44.75,25.5,352.5,31.2,159.2,170.4,278.5,75.3,20.5,64.5,59.125,37.1,475.25,211.9,39.8,403.375,250.5,24.063,3.9419,177.4,41.8,42.5,612.938,98.75,121.1,15.9,61.5,135,28,7.656,322.875,10.3,28.75,399.3,11.7,114,96.1,34.563,0.007,68.788,207.5,7.3,115.6,54.9,114.4,64.2,155.2,330.6,15.3,17.6449,557.867,50,849.073,29,367,336.4486
2016/7/23 22:00,68.625,33.4,172,27.5,627,0.7492,770,61.5,310.836,249.8,52,161,45,26.5,349.25,31,156.8,166.7,267.3,74.2,19.7,65.5,57,36,469.25,210.4,43.2,396.125,245.5,23.375,3.9419,169.3,41.5,40,598.531,44.5,118.9,17.6,58.2,134.25,27.25,8.5,332.875,10,26.375,399.5,11.8,115.5,97.1,34.437,0.007,64.425,274,7.2,101,53.8,111.8,63.7,152.8,331.2,15.4,17.6449,544.489,40,836.116,28,351,336.4486
2016/7/23 23:00,63.125,29,168,27.5,595.5,0.7492,687,66,300.39,245.6,51,159.2,44.25,26,336.25,30.8,154.7,161.9,262.5,66.5,18.8,70,56,34.9,466.75,201.8,41.8,398,233,23.312,3.9419,166,38.2,39,579.187,46.25,118.3,19.8,51.4,131.25,27.5,6.469,325.75,10,30.625,380.9,11.9,116.5,91.3,35.25,0.007,59.175,281.5,9,100.8,54.2,106.9,61.9,151.5,325.6,15,17.6449,538.257,50,847.69,28,346,336.4486
2016/7/24 0:00,61.7707,22.7,165.0833,26,599,0.7492,798.8333,63.8333,283.2087,234.8,52,159.4,33.9167,25.5,331.75,28.5,152.2,160.3,265,61.2,18.5,46.8333,54.3333,33.9,460.1667,203,41.2,382.625,189.1667,25.6043,3.9419,163.9,37,38.6667,571.4067,40.75,116.4,17.2,44.9,129.6667,28.3333,6.7497,332.2083,10.3,27.5,392.9,10,113.5,75,34.75,0.007,56.9877,279,8.9,80.4,54.4,106.8,58.6,154.8,335.3,14.6,17.6449,502.204,40,840.2955,27,331,336.4486
2016/7/24 1:00,62.6873,19.7,163.8333,26.3333,590,0.7492,769.5,60.4167,296.5133,243.6,51.3333,151.4,32.9167,25.8333,330.5,26.6,154.3,156.7,251.4,57.1,18.2,48.3333,53.3333,34.6,459,194.7,40.6,376.6667,195.5,24.875,3.9419,158.2,34,38.5,573.9997,45.6667,116.7,16,41.1,126.0833,27.4167,7.3647,336.4583,10.2,26.7083,392.2,11.8,115.8333,73.4,34.083,0.007,50.537,273.5,7.9,103.5,53.3,106.1,59.1,149.6,331.9,14.8,17.6449,494.154,40,810.194,26,330,336.4486
2016/7/24 2:00,62.813,18,161,27,590.5,0.7492,726,58.5,279.344,240.2,53,149.2,29,26,323.5,27,153.6,157.8,252.1,51.8,18.7,43,53.375,30.4,455.25,194.5,40.6,376.5,189,24.625,3.9419,158.6,31.9,37,551.532,47.25,116.2,15.5,38.7,126.25,26,6.937,320.5,10.3,20.5,391.5,11.9,113.5,69.7,30.313,0.007,42.675,264.5,7,109.4,55.3,105.5,59,148.1,322.9,14.8,17.6449,471.305,40,806.818,25,318,336.4486
2016/7/24 3:00,61.75,16,159.5,26,600,0.7492,716.5,59.5,275.851,240.8,50,145.4,29,25.5,324.25,26.6,153.4,162.2,252.4,49.8,18,42,52.625,30.5,453.5,192.8,41,373.125,194,25.25,3.9419,159.2,31.2,38.5,541.812,46,117.1,15.7,35.7,123.5,25,7.844,314.25,10.5,17.5,388.7,11.9,113,65.2,30.062,0.007,38.025,248.5,6.9,112.6,53,104.5,58.9,149,306.3,14.5,17.6449,464.344,40,793.422,26,314,336.4486
2016/7/24 4:00,61.687,16.3,158,27,594.5,0.7492,721,67.75,244.352,245,51,142.8,29.25,24.5,323.5,26.6,152.8,155,249.4,48.9,18.4,41,53.125,30.6,455,190.6,41.9,372.125,188.5,24.5,3.9419,158.1,32.4,37,516.969,47,118.2,14.9,35.6,124.5,24.75,6.188,314.875,10.4,18.125,384.3,11.9,114.5,59.2,29.063,0.007,34.563,270,7,108.9,55.2,106.1,59.3,151,323.4,15.2,17.6449,451.365,30,748.25,25,310,336.4486
2016/7/24 5:00,60.25,16.1,158.25,26.5,583,0.7492,719.5,70,244.859,249.8,50,141.4,29,25,322.75,26.7,152.3,153.2,246.7,58.2,17.9,42,51.75,30.7,454.75,189.5,40.9,367.375,187.5,24.938,3.9419,158.3,30.5,37.5,501.5,47,117.3,15,34.6,118.75,25,6.156,317.5,10.3,17.75,380.6,11.8,114.5,77.4,28,0.007,37.775,232,6.8,102.9,56.7,105.6,57.8,152.1,323.1,17.3,17.6449,450.553,40,735.506,25,310,336.4486
2016/7/24 6:00,57.813,16.2,159.25,27,604.5,0.7492,727,69,245.836,252.2,54,143.4,28.25,25,320.25,26.9,152.6,161.8,249.6,71.9,17.6,36.5,53.125,29.8,449,190,41.2,358.25,183.5,24.937,3.9419,164.2,30.9,37,498.531,46,116.5,15.2,35.7,118.25,24.75,6.094,315.125,10.3,19.25,396.2,11.8,113.5,116.5,28.187,0.007,37.375,228.5,6.8,166.7,56.7,103.9,57.6,149.3,315.3,16.8,17.6449,448.505,40,726.633,25,307,336.4486
2016/7/24 7:00,62.875,20.2,156.25,25.5,624,0.7492,763,69.25,240.336,269,68,147.6,28,24.5,319.25,26.3,154.3,181.1,260.9,70.8,18,52,50.25,31.2,445.25,195.5,42.5,353.625,184,24.438,3.9419,171.3,32.4,36.5,499.563,55.25,117.1,15.4,39.4,117.5,25.75,6,327.25,10.2,20.375,395.5,11.6,112,130.3,28.188,0.007,41.625,229.5,6.8,173.3,55.5,107,57.6,151.6,328.9,15.8,17.6449,447.055,40,726.915,24,311,336.4486
2016/7/24 8:00,62.25,23.4,159.5,26,633.5,0.7492,828,69.5,240.828,277.6,93,157.4,27.5,24,322.75,26.3,154.1,208.6,282,82.5,18.5,51.5,52.375,33.9,446.5,200.4,46.3,374.75,186.5,24.5,3.9419,176.3,32.4,37,507.906,61.25,117.1,16.9,46.2,132,26,9.093,316.25,10.4,20.875,403.9,11.1,112.5,128.1,30.062,0.007,48.737,233,6.8,190.7,56.9,108.3,58.4,152.6,338.5,16.1,17.6449,453.863,30,817.968,26,329,336.4486
2016/7/24 9:00,62.812,25.8,163,25.5,648.5,0.7492,849,62.5,251.836,287.6,91,163.2,28,24,333.5,27.1,156.1,224,312.2,73.2,20,52,52.5,34.7,447.5,198.2,49.9,380.375,138,23,3.9419,182.5,34.4,37,527.625,87.25,119.9,16.4,51.1,136,27,14.625,321.5,10.5,21.125,420.3,11.1,127.5,104.3,34.438,0.007,53.525,197.5,7,209.9,57.1,106,57.2,153.3,335.4,16.1,17.6449,472.76,40,867.933,27,341,336.4486
2016/7/24 10:00,64.438,25.2,167.5,25.5,668,0.7492,888,60.25,263.328,294.4,99,166.4,28.25,24.5,339.25,27.2,156.8,239.1,319.4,75.7,19.6,56,54.75,36.7,453,203.2,53.5,393.375,111,21.687,3.9419,183.8,34.4,39,556.281,89,121.8,21.5,52.8,138,42.25,7.094,326.625,10.4,19.25,449.7,8.3,128.5,84.8,37.375,0.007,59.425,197.5,7.6,214.4,57.9,105.9,29.7,155.2,339.7,16.5,17.6449,500.35,40,924.032,27,360,336.4486
2016/7/24 11:00,80.25,31.8,171.25,26,681.5,0.7492,917,65.25,271.828,296.2,101,166.6,29.5,25.5,352,27.6,158.3,244.4,318,67.6,19.4,59.5,56.5,38.8,461.5,206.2,54.3,408.75,176,21.813,3.9419,188.9,37.4,40,575.094,94,121.3,20.6,52.5,141,45.25,7.188,328.5,10.4,19.875,450.2,8.1,127.5,83.1,37.375,0.007,65.513,197.5,8.5,215.2,54.7,105.6,0.1,160.9,343.7,16.2,17.6449,526.517,40,1002.837,28,377,336.4486
2016/7/24 12:00,112.312,32.2,175.5,26,679,0.7492,947.5,62.5,284,298.8,110,167.2,29.75,27.5,355.5,28.7,159.2,246.9,289.5,71.3,19.2,63.5,58.25,39.1,464.25,206.4,55.2,413.5,274.5,22,3.9419,189.6,37.2,41.5,579.594,100,120.8,20.1,54.2,142.5,45.75,7.343,333.25,10.5,20.875,461.4,8.2,129,81.9,39.062,0.007,63.975,196,10.3,222.7,53.7,107.4,8.3,160.2,341.7,16.3,17.6449,545.512,40,1036.132,29,371,336.4486
2016/7/24 13:00,116.813,27.4,177,26.5,686.5,0.7492,954,68.75,285.36,300.2,111,173.4,40.5,26.5,356,28.6,158.7,250.2,285.9,71.1,20.1,70.5,62.75,35.2,466.25,210.5,55.4,422.25,274,22.375,3.9419,191.3,35.8,44,586.218,102.75,120.9,20.2,51,156.25,46.25,6.625,344.25,10.4,19.625,465.5,8.2,129,83.8,38.438,0.007,64,194,10.4,228.2,53.6,110,61.6,156,341.4,16.3,17.6449,554.16,40,1012.977,28,378,336.4486
2016/7/24 14:00,116.187,26.3,176,27,695,0.7492,967,70.5,285.421,303,108,175.8,59.5,27.5,352.5,28.1,160,257.1,289.4,63.2,20.6,71.5,65.25,34.7,466.75,212.6,56.5,423,224,23.25,3.9419,194.1,35.7,45.5,598.313,99.5,121.5,20.6,49.1,159.5,47.25,6.75,334.5,10.4,17.625,479.3,8.2,130,97.3,35.5,0.007,55.675,196.5,8.6,228.7,54,106.5,59,157,342.3,16.5,17.6449,557.223,50,1018.56,28,372,336.4486
2016/7/24 15:00,115.563,29.2,176.75,27,694,0.7492,971.5,71.5,287.344,305.6,111,174.2,46,28,355.75,28.4,159.7,249.8,286.2,61.5,21.9,72.5,68.25,33.3,470.25,211.2,57.6,424.75,172,24.687,3.9419,194.2,35.7,44.5,600.906,101,121.4,20.1,50.6,169.25,48.5,6.844,335.625,10.4,16.25,475.2,8.2,131.5,106.6,36.125,0.007,55.562,194.5,8.4,225.8,53.4,104.5,58.6,157.2,338,16.2,17.6449,562.936,40,1044.171,29,368,336.4486
2016/7/24 16:00,118.937,27.3,178.25,27.5,696,0.7492,970.5,73.25,288.438,304.2,112,176,49,25.5,358.5,28.2,159.1,240.2,284.6,67.1,21.1,72.5,73,38.4,472,208.3,55.3,425.5,221,22.813,3.9419,188.5,36,44,603.219,102,124.2,17.9,50.8,176,50.5,6.938,343,10.3,18.25,472.3,8.1,133,109.1,35.125,0.007,57.75,196.5,8.5,218.3,53.1,104.6,57.7,156.7,333.8,16,17.6449,561.647,40,1043.474,30,373,336.4486
2016/7/24 17:00,117.812,31.2,178.75,26.5,674.5,0.7492,961,75.25,288.351,299,114,174.6,46.5,25,355.5,29.1,157.1,222.2,285.6,77.4,20.2,73,69.875,36.5,471.75,206.8,52.9,422.875,231,23.75,3.9419,192.3,38.8,44,606.375,102.25,122.6,16.4,57.2,167.25,48.5,8.375,346.125,10.2,20.5,449.1,8.2,133,119.1,36,0.007,61.9,202.5,8.6,186.4,52.6,105.4,57.4,159.7,333.8,15.8,17.6449,564.44,50,1023.425,28,377,336.4486
2016/7/24 18:00,113.001,36.4,180.25,26.5,689,0.7492,947.5,75.25,292.946,300.8,108,174.8,46.5,24,347.25,28.5,156.5,197.3,284.6,85.8,19.3,71.5,69,38.1,467.5,206.4,47.9,415.625,268.5,24.062,3.9419,181.4,41.3,44.5,604.406,100.5,120.5,16.9,60.5,147.75,33,7.375,350.625,10.2,22.5,440.4,8.1,127.5,124.5,36.187,0.007,70.05,209,8.1,166.8,53.1,104,57.4,156,335.3,15.4,17.6449,559.995,40,961.525,29,356,336.4486
2016/7/24 19:00,114.5,40.8,175.25,26.5,666,0.7492,918.5,73.25,288.375,283.6,94,169.4,45.5,24.5,349,28.3,155.2,185.9,279.1,87.8,18.8,71.5,68,39,462.25,204.7,43.9,420.25,234.5,23,3.9419,172.6,41.5,43.5,600.938,99.5,121,15.9,66,135.25,27.75,7.187,345.75,10.3,27.75,423.7,8.2,127,94.3,38.438,0.007,73.9,280,7,149.7,52.9,104.9,56.4,154.4,334.2,14.7,17.6449,561.456,50,930.197,28,355,336.4486
2016/7/24 20:00,112.437,35.7,171.25,25,655.5,0.7492,775,68.25,284.406,267.6,56,165.4,43.75,25.5,346.75,29.7,155.2,161.9,274.1,84.9,18.7,71.5,67.625,38.1,458.75,204.7,41.9,415.875,194.5,22.5,3.9419,164.9,43.7,44,598.468,98.75,121,16.9,67.4,133,28.5,6.781,333.375,10.1,23.875,408.1,8.2,123.5,88.9,36.375,0.007,73.525,283.5,7.1,102.8,53.4,108.5,57.6,156.1,333.7,14.8,17.6449,559.661,40,904.177,29,349,336.4486
2016/7/24 21:00,108.5,35,167.5,24,634.5,0.7492,759,64.25,281.945,262.6,55,163.4,28.75,25,342.75,28.4,157,158.2,271.4,88.4,18.5,66.5,65.5,38.6,458.5,204.4,43.5,413.875,184.5,23.438,3.9419,162.8,43.4,42.5,591.344,94.25,121.3,17.6,60.1,135.25,28.5,7.844,330.5,10,21.625,395,8.2,113.5,91.7,38.937,0.007,67.225,280.5,7,99.4,56.1,110,57.4,154,331.7,14.8,17.6449,554.79,50,876.823,29,345,336.4486
2016/7/24 22:00,66.625,30.2,169.75,24.5,589.5,0.7492,752,66.75,269.36,261.6,50,161.6,31.5,26.5,343,27.9,157.2,158.7,268,86.4,18.8,57.5,61.125,36.8,458.5,203.1,42.8,408.25,183,24.875,3.9419,166.9,42.1,41.5,583.813,39.5,118.5,17.8,59.1,130.5,28.25,8.563,329.875,10.1,23.25,395.7,8.2,113.5,93.1,36.25,0.007,63.338,291,8.9,123.8,55.8,106.4,58.5,152.9,332.4,15,17.6449,530.1,50,846.069,28,335,336.4486
2016/7/24 23:00,65.75,26.3,166,25,600,0.7492,679,67.5,266.898,240.2,52,161.2,29.75,26.5,332.25,29.4,155.2,156.3,274.9,70.6,18.2,54.5,60,34.6,464.5,203.9,41.9,401.875,182,25.562,3.9419,166.7,41.2,40.5,574.093,36.5,118.1,19.9,53.9,129.5,28,7.25,330.875,10,29.125,384.3,8.2,113.5,84.8,36.313,0.007,62.637,281,9.2,120.6,54.4,108,60.5,163.9,314.8,14.4,17.6449,527.476,40,859.921,27,326,336.4486
2016/7/25 0:00,89.8751,22.5,170.286,28.4741,582,0.7492,843.238,68.6381,289.6757,229.2,67.7964,142.2,42.3087,27.9812,351.1304,30.5,157.7,153.7,260.3,61.8,16.6,52.5532,66.8512,34.1,466.0023,210.2,42.2,402.9253,208.2023,25.7965,3.9419,161.5,36.9,47.5032,577.2048,60.4617,118.7,18.9,45.6,128.5444,35.4468,7.7534,337.3024,9.9,22.7656,393.9,8.5,119.5091,74.5,34.0053,0.007,57.5027,266.5,8.5,92.9,49.5,110.6,61.1,158,335.6,17.8,17.6449,528.304,40,752.622,27,330,336.4486
2016/7/25 1:00,60.0833,19.2,165,25.1667,568,0.7492,763.8333,62.6667,271.5703,221.6,53.6667,150.8,31.25,25.1667,323.75,30.5,152,154.2,237.5,57,18.1,47.5,53.75,31.2,458.4167,201.4,41.2,380.8333,180.6667,26.1663,3.9419,162,33.8,38.6667,569.5,35.8333,118.3,15.2,39.5,130.0833,28.1667,6.042,331.375,10.3,21.4167,380.4,8.2,115.1667,67.2,32.479,0.007,50.8127,282,7,81.4,53.1,106.4,57.1,155.9,318.9,14.4,17.6449,519.924,50,853.521,26,321,336.4486
2016/7/25 2:00,58.75,16.4,161.25,25,537,0.7492,724.5,65.25,275.351,225,51,144.6,31.5,24.5,318.5,30.4,152.9,153.2,237.2,53,17.9,40,54.125,30.3,451.25,198.4,40.4,371.75,175.5,25.5,3.9419,158.5,32.1,37.5,561.094,36.25,118.7,15.1,36.9,125.75,26.25,6.656,321.625,10.4,17.625,378.2,8.2,115,65.1,29.813,0.007,44.8,271.5,7,81.1,53.5,104.5,57,151.2,322.7,14.6,17.6449,517.768,40,856.819,25,315,336.4486
2016/7/25 3:00,59.75,15.5,158.75,25,541.5,0.7492,731,72,264.367,222.8,49,143.2,31.5,25.5,321.5,30.4,152.5,155,233.8,51.3,18.6,40.5,51.125,31.4,450.25,198.4,39.4,364.125,171,25.938,3.9419,157,31.2,37,525.968,36.25,116.9,15.7,34.4,118,26,6.875,319.75,10.2,15.75,377.5,8,114.5,64,28.062,0.007,38.412,261.5,7,93.4,53.6,105.7,56.7,143.2,302,20.1,17.6449,466.415,40,781.272,25,301,336.4486
2016/7/25 4:00,59.875,15.2,155.25,25.5,550.5,0.7492,730,66,268.36,226.2,51,144.2,31.5,25.5,320,30.2,151.4,160,229,50.7,17.6,39,50.5,29.9,444.25,204.8,43.1,359.25,171,25.125,3.9419,159.7,31,36.5,526.125,36,115.9,17.8,34.3,119,25.5,6.312,311.75,10.4,15.875,382.6,8.2,116,59.1,27.438,0.007,38.663,281,7,110.5,66.3,106.1,56.4,152,309.7,20.7,17.6449,450.675,40,740.755,25,296,336.4486
